,ra,dec,Vmag,plx,sy_dist,name
3213,321.3042624137,-9.74855717873,5.713,11.768,84.9762066621346,* 19 Aqr                           
3214,354.7923930298699,75.29288155838,5.946,11.7781,84.9033375501991,HD 222386                          
3215,157.58386570032582,-71.99279386325306,4.71,11.7934,84.7931894110265,* K Car                            
3216,187.48884300662996,58.40574113977,5.347,11.7987,84.75510013815081,* 74 UMa                           
3217,271.95141783488,-17.154158378349997,5.508,11.8011,84.73786341951174,HD 165687                          
3218,292.46744136652995,-26.985605410450002,5.49,11.8055,84.70628097073399,HD 183275                          
3219,142.16661946871,45.60148086899,5.393,11.8163,84.62886013388285,* 41 Lyn                           
3220,122.88751843737,-7.7725390253099995,5.354,11.8421,84.44448197532533,HD 68312                           
3221,213.85035912729163,-18.200690647766667,5.532,11.8452,84.42238206193225,HD 124683                          
3222,192.9246673736,27.54071250467,4.94,11.8467,84.41169270767386,* 31 Com                           
3223,192.32271147976,27.55237868033,5.78,11.8615,84.30636934620412,* 30 Com                           
3224,143.35854616722,-22.863885734470003,5.904,11.8662,84.27297702718647,HD 82747                           
3225,298.3280654893499,-3.1144620991600003,5.619,11.8667,84.26942620947695,V* V1291 Aql                       
3226,275.25425068757,28.86995134982,5.115,11.8758,84.20485356775964,* t Her                            
3227,288.82233721285996,21.23211741026,5.642,11.8854,84.13684015683107,* 1 Sge                            
3228,126.08286124437001,-80.91422709735001,5.69,11.8882,84.11702360323683,HD 72922                           
3229,48.72540966679999,21.04444700814,4.869,11.8942,84.07459097711491,* zet Ari                          
3230,347.08774462098995,-28.8237008408,5.6,11.8963,84.05974967006549,HD 218434                          
3231,111.67855088726874,49.21152707020945,4.61,11.9021,84.01878660068391,* 21 Lyn                           
3232,230.03566104341996,29.616207017300002,5.51,11.9113,83.95389252222678,* omi CrB                          
3233,273.82118963422994,68.75581724606,5.953,11.9152,83.92641332080032,* 37 Dra                           
3234,78.85155090607999,-26.94350812544,5.04,11.9207,83.88769115907623,HD 34310                           
3235,64.85873995604,21.14230526893,5.482,11.93,83.82229673093043,* 53 Tau                           
3236,186.74706789495997,26.82570170404,4.959,11.9394,83.75630266177531,* 16 Com                           
3237,34.81998719819791,47.37997589834889,5.31,11.9531,83.66030569475701,* c And                            
3238,189.78042744491,21.06258338316,5.49,11.9544,83.65120792344241,* 26 Com                           
3239,233.24140646055997,-1.18640157636,5.496,11.96,83.61204013377926,* 11 Ser                           
3240,158.70005634062997,6.95375027836,5.07,11.9766,83.49615082744687,* 48 Leo                           
3241,262.95658017164993,28.407500502949997,5.65,11.9929,83.38266807861318,* 78 Her                           
3242,142.12722044983997,-66.70187828277,5.886,11.993,83.38197281747686,HD 82406                           
3243,226.56965572256996,54.55631793955,5.25,12.002,83.31944675887351,HD 134190                          
3244,78.85164248556998,32.68759991104999,5.0,12.0126,83.24592511196578,* 14 Aur                           
3245,201.86318348635996,-15.97357933994,4.75,12.0127,83.24523212932978,* 69 Vir                           
3246,357.41414503242,28.84238948361,5.96,12.0187,83.20367427425595,* 79 Peg                           
3247,162.84883931900998,59.32011985082001,5.562,12.0199,83.19536768192746,* 42 UMa                           
3248,64.28372302354998,57.86031979553,5.721,12.0207,83.18983087507382,HD 26755                           
3249,326.63373798505995,-11.365955227919999,5.567,12.0253,83.15800853201168,* lam Cap                          
3250,137.00020890672,29.654232132799997,5.42,12.0346,83.0937463646486,* tau Cnc                          
3251,203.01169372811998,-18.728877843219998,5.998,12.0389,83.06406731512016,* 73 Vir                           
3252,27.045515366369997,16.9555159733,5.841,12.0473,83.006150755771,* 4 Ari                            
3253,213.71186978064998,10.100610204599999,5.32,12.0509,82.98135408973604,* 15 Boo                           
3254,187.43016689005995,20.89610812258,5.679,12.0613,82.90980242594082,* 20 Com                           
3255,193.32399301267998,21.24498319913,5.04,12.0654,82.88162845823595,* 35 Com A                         
3256,103.54749525535999,-12.03862810105,4.08,12.0676,82.86651861182007,* tet CMa                          
3257,283.16518737220997,-52.10736978301,5.173,12.0693,82.85484659425153,* kap Tel                          
3258,30.97815845478999,42.33091142208,5.82,12.0724,82.83357078956959,* gam02 And                        
3259,30.718649582979996,64.90146401174,5.986,12.0776,82.79790686891435,* 52 Cas                           
3260,187.75233541760997,24.56716590148,5.436,12.0785,82.79173738460901,* 21 Com                           
3261,270.4383228901304,1.3050850774647222,4.429,12.0799,82.78214223627678,* 68 Oph                           
3262,230.45239630803997,32.93369393696,5.372,12.0865,82.73693790592812,* 50 Boo                           
3263,39.7041351977,21.961402054409998,5.451,12.0933,82.69041535395633,* nu. Ari                          
3264,359.73241451497995,-52.74580625634,5.133,12.0975,82.66170696424881,* pi. Phe                          
3265,306.8927460268499,38.440350661649994,5.62,12.1,82.64462809917356,* 40 Cyg                           
3266,157.96406415373,32.37955702123,5.905,12.1011,82.6371156341159,* 33 LMi                           
3267,264.37961364670997,24.31000632711,5.76,12.1085,82.5866127100797,* 79 Her                           
3268,132.46455656226996,-32.78053701398,5.194,12.1108,82.57092842751923,HD 75605                           
3269,214.88533222718,-2.26551630578,5.14,12.1137,82.55116108208063,* ups Vir                          
3270,94.27758283362999,9.94239305258,5.386,12.1166,82.53140319891719,* l Ori                            
3271,267.10319947567996,20.56543970019,5.687,12.119,82.5150589982672,HD 162076                          
3272,38.219248582644155,34.54238373884611,5.826,12.1221,82.49395731762648,HD 15755                           
3273,257.1980809193299,-30.40371730622,5.911,12.1276,82.4565454005739,HD 154783                          
3274,39.50847155368999,72.81825294254,5.166,12.1338,82.41441263248117,HD 15920                           
3275,206.66407966580374,-51.43275733387333,4.632,12.1389,82.3797872953892,* M Cen                            
3276,346.97446390094996,75.38751085759,4.61,12.1458,82.33298753478569,* pi. Cep A                        
3277,281.41412309412124,-26.99078264511139,3.14,12.1552,82.26931683559299,* phi Sgr                          
3278,333.68483890165,42.953899674830005,5.72,12.1647,82.20506876454002,HD 211211                          
3279,341.88801429305,-19.61337475135,5.26,12.1682,82.18142371098436,* 68 Aqr                           
3280,87.72175618324998,-52.108874228830004,5.166,12.1697,82.1712942800562,HD 39640                           
3281,72.86756850958332,-34.90628724166667,5.833,12.17,82.16926869350863,HD 31093                           
3282,38.03926003995999,-1.0348934919900001,5.358,12.1717,82.15779225580651,* 75 Cet                           
3283,305.1658991456237,-12.759080634501945,4.76,12.1737,82.14429466801383,* nu. Cap                          
3284,210.33511039215998,8.89489362186,5.973,12.1757,82.13080151449198,HD 122365                          
3285,108.71317170890998,-27.037995183120003,5.582,12.1774,82.1193358188119,HD 56160                           
3286,358.02697159434996,-82.01882321865,5.106,12.179,82.10854749979472,* gam01 Oct                        
3287,23.233518656569995,-36.86523481285,5.493,12.1811,82.09439213207345,HD 9525                            
3288,257.38852777425996,40.777038078269996,5.065,12.1895,82.03781943475941,HD 155410                          
3289,151.54671623487621,-47.36999596110611,5.22,12.1899,82.03512744157048,HD 87783A                          
3290,87.402260625,-14.48366636111111,5.49,12.19,82.03445447087778,HD 39070                           
3291,235.65965209149996,-37.424939212459996,5.24,12.1907,82.02974398516902,* h Lup                            
3292,262.96038136749996,-49.87614501138889,2.95,12.2,81.9672131147541,* alf Ara                          
3293,276.72505744380993,-48.11723995121,5.446,12.2045,81.93699045434062,HD 169405                          
3294,190.48798870635997,6.80661598016,5.573,12.2199,81.83373022692493,* d01 Vir                          
3295,255.91375848295996,13.605347587559999,5.908,12.2259,81.7935693895746,* 33 Oph                           
3296,305.9650574884449,32.19013378977055,4.44,12.2359,81.72672218635327,* 39 Cyg                           
3297,132.98679427693997,43.72660400124,5.148,12.2363,81.7240505708425,* 35 Lyn                           
3298,64.17954879256999,53.61180021655,5.187,12.2443,81.67065491698177,HD 26764                           
3299,272.93055316181994,-23.70123159844,4.98,12.2588,81.57405292524554,* 1 Sgr                            
3300,190.31646901884,-13.01389896264,5.843,12.2688,81.5075639019301,V* VV Crv                          
3301,18.070067993109998,79.67396377216001,5.6,12.2953,81.33189104779876,HD 6798                            
3302,353.76900152352994,-42.615139798870004,4.71,12.3056,81.26381484852425,* iot Phe                          
3303,294.00688955334,-24.71908064485,5.64,12.3195,81.17212549210602,* h01 Sgr                          
3304,114.47436990780999,48.77384326465,5.906,12.33,81.10300081103,HD 60652                           
3305,283.71740418943995,41.60272233427,5.44,12.3381,81.04975644548188,HD 175740                          
3306,2.5090520435899997,-82.22404708058001,5.283,12.3535,80.94871898652204,* gam03 Oct                        
3307,24.837452388369993,44.386174976519996,5.008,12.3592,80.91138585021685,* chi And                          
3308,335.87853696134994,-24.76266282398,5.527,12.3615,80.89633135137322,* 49 Aqr                           
3309,327.4612265322,30.174212431900003,5.069,12.3616,80.8956769350246,* 14 Peg                           
3310,272.77317839869994,-41.35911505139,5.845,12.3631,80.88586196018798,HD 166114                          
3311,43.56449050345999,52.76246742647,3.96,12.3726,80.82375571828071,* tau Per                          
3312,309.85371960772994,0.48643194456,5.153,12.3852,80.74153021348062,* 1 Aqr                            
3313,143.70596174273413,52.05147921795417,4.463,12.3906,80.70634190434684,* 26 UMa                           
3314,96.6076526271,56.28509618364,5.54,12.4161,80.54058842953907,V* RR Lyn                          
3315,159.64561530686998,-16.87656518643,4.903,12.4255,80.47965876624684,* phi Hya                          
3316,21.169943891489996,-41.492545635540004,5.417,12.4333,80.42917005139424,HD 8651                            
3317,171.37272302865998,-36.063061942999994,5.219,12.4363,80.40976817863834,HD 99322                           
3318,278.7599692865999,-10.97720636405,5.119,12.4371,80.40459592670317,HD 171391                          
3319,331.41979568425995,5.05853016411,4.84,12.4379,80.39942434012173,* nu. Peg                          
